instructions,cycles,cpu_clock,cpu_migrations,branches,branch_misses,branch_ratio,context_switches,cache_references,cache_misses,mem_loads,L1_dcache_stores,L1_dcache_loads,L1_dcache_load_misses,LLC_stores,LLC_store_misses,LLC_loads,thread,seconds,workload,class,app,GFlops,Band,IA,MIPS,Instructions_per_cycle,dwarfs,instructions_per_loads,instructions_per_stores,instructions_per_branches,instructions_per_cache_misses,Loads_PTI,Stores_PTI,L1_load_ratio,L1_load_rate_PTI,branch_miss_predict_ratio,branch_miss_predict_rate_PTI,cache_misses_PTI
45819448959,38375546472,8405.48,1,4703485509,335965353,13.999912392752,28,314255833,29521,0,4121563675,9275752067,141732341,11005254,3667,4204136,1,8.49,A,CPU,ep,1.32812,0.02266,58.61076,5396.87266890459,1.19397515270385,MR,10898.660024081,4163.41585201032,9.74159458370301,1552096.77717557,0.091754398961933,0.240187393127484,65.4455574610173,3.09327903805269,0.071429018407124,7.33237436575519,0.000644289721302
45783639381,38378678707,8413.34,1,4706137357,336308470,13.9935142192523,26,315331708,12971,0,4118231218,9272456800,142213046,10965861,3623,4027661,1,8.65,A,CPU,ep,1.32812,0.02266,58.61076,5292.90628682081,1.19294464852563,MR,11367.3021093384,4175.10666795795,9.72849619718399,3529692.34299591,0.087971621619741,0.239514838668566,65.2011686747783,3.10619793277111,0.071461677483716,7.34560368172842,0.000283310810922
45798596911,38298408436,8409.37,1,4706345957,335202080,14.0403244424975,32,314012706,13598,0,4117963166,9270067966,141639713,11084773,3668,4189379,1,8.49,A,CPU,ep,1.32812,0.02266,58.61076,5394.41659729093,1.19583551330948,MR,10932.0729661843,4131.66755070221,9.73124316177422,3368039.19039565,0.091473959521974,0.242033026067173,65.4482261341493,3.0926648970327,0.07122342536282,7.31904692738503,0.000296908659154
45784521403,38350094729,8391.12,1,4709984816,336953699,13.9781365510399,36,315614072,65076,0,4118058642,9264867464,142086930,10885235,179,3959460,1,8.68,A,CPU,ep,1.32812,0.02266,58.61076,5274.71444735023,1.1938568007859,MR,11563.3246460376,4206.11235338511,9.72073651861217,703554.634627205,0.086480318646305,0.237749236345337,65.2056277378926,3.1033835376226,0.071540294112065,7.35955490359066,0.00142135372405
45874572534,39118662405,8579.4,1,4714391099,335233551,14.0630049854407,35,314558295,17091,0,4112206162,9266794452,142360889,11017745,10,4147470,1,8.84,A,CPU,ep,1.32812,0.02266,58.61076,5189.4312821267,1.17270299426538,MR,11060.8569884773,4163.69888157695,9.73075240697166,2684136.24328594,0.090408907830718,0.240171066266267,65.0936820997233,3.103263553998,0.071108557597419,7.30761143881049,0.000372559329841
45815999962,47920216582,10550.21,2,4711765062,328454937,14.3452404918487,23,316240996,15380,0,4115800587,9263906674,152134488,8800962,36,3749886,2,5.57,A,CPU,ep,2.11249,0.0313,67.49169,8225.49370951526,0.956089167159766,MR,12217.9714161977,5205.79454405098,9.72374457536143,2978933.67763329,0.081846647527287,0.192093635570533,60.8928770575677,3.32055369578708,0.069709531922328,7.1690007262184,0.000335690588719
45804966721,47979944499,10565.34,2,4711252811,328750292,14.330794300861,26,315956814,9695,0,4115859023,9263864316,153187544,8854983,592,4013795,2,5.43,A,CPU,ep,2.11249,0.0313,67.49169,8435.53714935544,0.954669022636212,MR,11411.8849420561,5172.7899106074,9.7224599397538,4724596.87684373,0.087627942717396,0.193319275919052,60.4740050927378,3.34434352792071,0.069779802780361,7.1771756543877,0.000211658269704
45807107140,48082343966,10587.76,2,4711634181,328559416,14.340280483698,25,314952127,11571,0,4117727043,9268967364,146807738,8782341,3411,3557012,2,5.54,A,CPU,ep,2.11249,0.0313,67.49169,8268.43089169675,0.952680409515625,MR,12877.9737431305,5215.81969317748,9.72212726631461,3958785.51032754,0.077651967611243,0.191724418945702,63.1367766459286,3.20491179570263,0.069733643016035,7.1726733363848,0.00025260272308
45801462745,47876775394,10541.12,2,4711091647,328253647,14.3519856978162,21,315920251,51345,0,4118015786,9267141915,152040122,8820582,36,3816281,2,5.87,A,CPU,ep,2.11249,0.0313,67.49169,7802.63419846678,0.956653040395447,MR,12001.5959896559,5192.56696950383,9.72204876849852,892033.552342,0.083322251545702,0.192582975987222,60.9519500056702,3.3195473001918,0.069676769546402,7.16688130306132,0.001121034065787
45792147514,47873715459,10540.41,2,4710944685,328482538,14.3415376466678,24,315238239,61514,0,4116786879,9269483740,151427069,8821759,124,3956241,2,5.34,A,CPU,ep,2.11249,0.0313,67.49169,8575.30852322097,0.956519607366119,MR,11574.6607736991,5190.81823863019,9.7203746967791,744418.303378093,0.086395620532766,0.192647855121949,61.214179216531,3.30683484441747,0.069727530243756,7.17333769724544,0.001343330752968
45785409790,47891988297,10550.3,2,4710108517,328948616,14.3186755860982,21,317034205,8372,0,4118072816,9266279017,153026758,8809020,52,3857699,2,5.35,A,CPU,ep,2.11249,0.0313,67.49169,8558.02052149533,0.956013968475559,MR,11868.5801536097,5197.55997715977,9.72066983695781,5468873.60129001,0.084256076721684,0.192397972201266,60.5533250400561,3.34226031178654,0.069838861421715,7.18457293510663,0.000182853010127
45768178510,49524712757,10906.71,2,4708820909,328749599,14.3234270804388,23,319387210,12186,0,4119040387,9270447019,152225240,8772179,65,2761433,2,5.67,A,CPU,ep,2.11249,0.0313,67.49169,8071.98915520282,0.924148288038904,MR,16574.0680690062,5217.42414398977,9.71966855280543,3755799.9762022,0.060335217391198,0.191665460273525,60.8995395178881,3.32600608011394,0.069815693854837,7.18292948731116,0.000266254860838
45837620749,47958772814,10597.2,2,4714265444,328068525,14.3697584033702,24,316180788,46191,0,4113285267,9262954790,152473316,8754262,58,3824473,2,5.72,A,CPU,ep,2.11249,0.0313,67.49169,8013.57006101399,0.955771343999428,MR,11985.3430130112,5236.03483069161,9.72317348131914,992349.608127124,0.083435242438569,0.190984214646241,60.7513172337644,3.32637936935953,0.069590592404495,7.1571892179233,0.001007709371587
45823973992,47860138655,10540.09,2,4710675765,328226187,14.3519193518828,24,316652074,62375,0,4117116427,9266418973,152704300,8774830,62,3681258,2,5.69,A,CPU,ep,2.11249,0.0313,67.49169,8053.42249420035,0.957455938904028,MR,12447.9115541481,5222.20646918516,9.72768585188329,734652.889651303,0.080334761027987,0.191489939339,60.6821089713911,3.33241067277708,0.069677091647593,7.16276128860631,0.001361187050492
45698622808,49568908375,10917.04,2,4707169172,328314429,14.3373813521915,23,318748228,12643,0,4121653636,9274945474,153611239,8732649,42,2698985,2,5.61,A,CPU,ep,2.11249,0.0313,67.49169,8145.92206916221,0.921921105509921,MR,16931.7809502461,5233.07679124628,9.70830262057129,3614539.49284189,0.059060532553456,0.191092170035182,60.3793416053366,3.36139755557598,0.069747743708243,7.18433967647982,0.000276660416072
45797439771,47942786619,10555.6,2,4710239522,328522310,14.3376549434344,19,315620202,12700,0,4116501602,9263748646,151910969,8775032,52,3770999,2,5.36,A,CPU,ep,2.11249,0.0313,67.49169,8544.29846473881,0.955251936750172,MR,12144.6438386751,5219.06242290626,9.7229534840203,3606097.61976378,0.082340825575754,0.191605295926532,60.9814334473767,3.31701880628256,0.069746412781257,7.17337719406813,0.000277308077995
45806965206,47998931818,10570.81,2,4710317818,328749278,14.3279944115953,22,314721784,9619,0,4117685953,9268653589,145613337,8762808,3679,3399899,2,5.63,A,CPU,ep,2.11249,0.0313,67.49169,8136.22827815275,0.954333012653044,MR,13473.0370537478,5227.42997518604,9.72481411571706,4762133.81910802,0.074222314984418,0.191298593141731,63.6525045023863,3.17884706714705,0.069793438723756,7.17684038926331,0.000209989899063
45821517629,47886946554,10547.98,2,4711411074,328412287,14.3460255919109,24,316600965,107087,0,4117806305,9265149144,151858671,8761443,160,3813348,2,5.36,A,CPU,ep,2.11249,0.0313,67.49169,8548.79060242537,0.956868644304332,MR,12016.0860296516,5229.90535109342,9.72564628925436,427890.571488603,0.083221774339193,0.191208049260572,61.0116569767689,3.3141344690838,0.06970571700108,7.16720667479924,0.002337046120276
45787858459,47905020299,10548.54,2,4709764698,329098406,14.3111136733977,20,313907273,55871,0,4119538570,9265682434,148609114,8856533,219,3680758,2,5.58,A,CPU,ep,2.11249,0.0313,67.49169,8205.70940125448,0.955805011107694,MR,12439.7905157036,5169.95289906332,9.72189937183991,819528.171305328,0.080387205776306,0.193425359867626,62.3493551949983,3.2456008863806,0.069875763886835,7.1874601057109,0.001220214307468
45867192241,48112633552,10594.07,2,4715043218,328576605,14.3499054596416,25,315504200,11598,0,4121009381,9266503308,152742221,8820290,3204,3738786,2,5.49,A,CPU,ep,2.11249,0.0313,67.49169,8354.67982531876,0.953329486556309,MR,12267.9373039805,5200.19095075105,9.72784131986296,3954750.15011209,0.081513295611279,0.19230063077887,60.6675956872462,3.33009747353722,0.069686870259351,7.16365203419385,0.00025286047463
45834413554,47881052232,10557.92,2,4704793373,328253221,14.3328170814811,22,315240996,70153,0,4121177432,9274231662,153404062,8839973,4417,3973823,2,5.38,A,CPU,ep,2.11249,0.0313,67.49169,8519.40772379182,0.957255770652588,MR,11534.0853263973,5184.90424733198,9.74206727484268,653349.301583681,0.0866995493532,0.19286759259143,60.4562326517795,3.34691883467138,0.069769954804772,7.16171966754341,0.001530574835813
45836245296,47851370585,10548.26,2,4704329483,327885044,14.3474963835191,18,315285786,19400,0,4122345986,9275465854,152432737,8782152,8506,3703752,2,5.36,A,CPU,ep,2.11249,0.0313,67.49169,8551.53830149254,0.95788782506406,MR,12375.6248517719,5219.24982578302,9.74341730561988,2362693.05649485,0.080804000765814,0.191598416128696,60.8495657596176,3.32559388352218,0.069698571323475,7.15340102319885,0.000423245836886
45802635323,47901624528,10552.43,2,4710701944,328232383,14.3517281900854,21,315959207,11468,0,4115936576,9264886236,152785491,8785191,39,3961887,2,5.65,A,CPU,ep,2.11249,0.0313,67.49169,8106.66111911504,0.956181252187531,MR,11560.8131486335,5213.61861375581,9.72310196388855,3993951.4582316,0.086499105827881,0.191805360937135,60.6398302310001,3.33573581350849,0.069678019730811,7.16623357335897,0.000250378606365
45809034262,48067284481,10583.94,2,4711885278,328665125,14.3364321906682,23,317701356,10027,0,4121456473,9275144411,153449625,8739284,3774,3773335,2,5.66,A,CPU,ep,2.11249,0.0313,67.49169,8093.46895088339,0.953018976557899,MR,12140.1980640468,5241.73768262938,9.72201816455176,4568568.29181211,0.082370979017344,0.190776429601562,60.4442298962933,3.34976773625833,0.069752361445333,7.17467919363316,0.000218886954539
45803825705,47999981365,10574.91,2,4709799630,328631499,14.3315526488835,21,316411953,12270,0,4120265236,9269529091,151726739,8814107,3793,3864430,2,5.36,A,CPU,ep,2.11249,0.0313,67.49169,8545.48987033582,0.954246739320583,MR,11852.673151021,5196.64961010798,9.72521748340279,3732993.12999185,0.084369153460868,0.192431677143463,61.0935762021485,3.31253419697293,0.069776110411729,7.17476092753812,0.000267881553803
45833302361,47990684848,10563.88,2,4707738755,327830038,14.3603032343241,21,315315133,107257,0,4121580138,9274735992,152201916,8829132,3317,3900325,2,5.44,A,CPU,ep,2.11249,0.0313,67.49169,8425.23940459559,0.955045807455488,MR,11751.1495480505,5191.1447649667,9.73573614557973,427322.248067725,0.085098057505863,0.192635737448253,60.9370514888919,3.32077132040806,0.069636412524339,7.15266020802712,0.002340154308655
45797751690,47883500696,10544.72,2,4710325758,328562322,14.3361713824265,19,317038208,12596,0,4118704794,9269899131,151513090,8755584,202,3929056,2,5.44,A,CPU,ep,2.11249,0.0313,67.49169,8418.70435477941,0.956441175442834,MR,11656.1717852838,5230.69068722315,9.72284169777796,3635896.45046046,0.085791460388609,0.19117934127565,61.1821667091602,3.30830847386517,0.069753630402732,7.17420200502423,0.000275035335474
45797090884,49378947949,10871.94,2,4710352599,329027971,14.3159640339514,22,319476843,9089,0,4118274990,9266080203,152294982,8780404,3363,2817365,2,5.52,A,CPU,ep,2.11249,0.0313,67.49169,8296.57443550725,0.9274618594811,MR,16255.292049131,5215.82957731785,9.7226460061021,5038738.13224777,0.061518427166829,0.191724055622659,60.8429777614078,3.32542917159847,0.06985208943166,7.18447317611066,0.000198462387557
45770781686,49526877868,10905.62,2,4710179261,328697649,14.3298233964551,22,319475400,10562,0,4119948677,9272880690,153042823,8775014,3284,2917891,2,5.62,A,CPU,ep,2.11249,0.0313,67.49169,8144.26720391459,0.924160448958426,MR,15686.2547936163,5216.03517510058,9.71741820210099,4333533.58132929,0.063750080127919,0.191716498533911,60.5901048362131,3.34367946892223,0.069784530648673,7.18138596047923,0.000230758567168
45806110931,47919659061,10558.34,2,4710162393,328462647,14.3400244625076,19,314668565,9880,0,4119128523,9270329302,145723121,8813648,13,3847494,2,5.49,A,CPU,ep,2.11249,0.0313,67.49169,8343.55390364299,0.955893923883942,MR,11905.4405103686,5197.17952554947,9.72495364471397,4636246.04564777,0.083995212031767,0.192412056401741,63.6160496589968,3.18130306280553,0.069734888013234,7.17071675206785,0.000215691745036
45802467763,47919476446,10553.84,2,4709919994,328234604,14.3492487891374,19,314353848,9245,0,4119395983,9269894955,145951786,8739143,274,3764162,2,5.39,A,CPU,ep,2.11249,0.0313,67.49169,8497.6749096475,0.955821539799467,MR,12168.0384008446,5241.07086507224,9.72468063605074,4954296.13445106,0.082182515131658,0.190800701945139,63.5134054132095,3.18654852300125,0.069690059367917,7.16630828055849,0.000201845019527
45807958041,49247055623,10846.68,2,4711921678,328391409,14.348492527099,22,318070451,61525,0,4114275492,9266386998,152722557,8741387,42,2634696,2,5.68,A,CPU,ep,2.11249,0.0313,67.49169,8064.78134524648,0.930166432520814,MR,17386.4301767642,5240.35350923143,9.7217146572868,744542.186769606,0.057516119745871,0.190826820793367,60.6746454487401,3.3339743470623,0.069693732502657,7.16887246329723,0.001343107237937
45806187778,47876407879,10544.74,2,4710000011,328324034,14.3455840061955,19,316480409,63155,0,4116867141,9266251764,151670691,8789236,147,3670189,2,5.35,A,CPU,ep,2.11249,0.0313,67.49169,8561.90425757009,0.956759076281743,MR,12480.6073414748,5211.62337409076,9.72530523800884,725297.882637954,0.080124305864256,0.191878792502818,61.094544390254,3.31113979043777,0.069707862682211,7.16767864619568,0.001378743856749
45761994966,47970394225,10562.37,2,4708287861,328373558,14.3382064307383,23,313287588,11647,0,4117945072,9265137297,144955589,8869181,160,3527543,2,5.49,A,CPU,ep,2.11249,0.0313,67.49169,8335.51820874317,0.953963287259184,MR,12972.7674378456,5159.66411847949,9.71945563164452,3929080.01768696,0.077084554609581,0.193811065417703,63.9170752981453,3.16759767811037,0.069743730140208,7.17568275255424,0.000254512505599
45790720317,48118535296,10598.66,2,4712002624,328492345,14.3443300756369,19,318998114,11466,0,4121489919,9274957981,152940419,8776346,3274,2801394,2,6.04,A,CPU,ep,2.11249,0.0313,67.49169,7581.24508559603,0.951623320105641,MR,16345.6908656904,5217.51538932034,9.71788939245718,3993608.95839874,0.061178203369733,0.191662108375739,60.6442563819575,3.33998718389281,0.069713956296812,7.173775444586,0.000250400079331
45645739210,48018498323,10809.57,4,4703489173,327719883,14.3521629812128,16,311322813,17996,0,4121986646,9276526768,147149340,8645768,559,3738658,4,3.06,A,CPU,ep,4.08409,0.03907,104.53263,14916.9082385621,0.950586561515534,MR,12209.1240252518,5279.54708130035,9.70465489152727,2536438.05345632,0.081905958030382,0.18941018701053,63.0415791739195,3.22372564332933,0.069675908872343,7.17963798312644,0.000394253665544
45808836557,48467544672,10909.55,4,4702149830,327790741,14.3449745275142,20,311814399,28379,0,4118843471,9270453935,150781052,8614406,3800,3746143,4,2.9,A,CPU,ep,4.08409,0.03907,104.53263,15796.1505368966,0.94514456771036,MR,12228.2669286784,5317.70113423955,9.7421048271871,1614180.78709609,0.081777737256843,0.188051185043329,61.4828840363841,3.29152764690679,0.069710824378389,7.1556224876423,0.000619509294122
45861397284,49605641963,11168.35,4,4715931501,329042372,14.3322924410477,10,315012823,41100,0,4124106743,9262451934,150075866,8616875,4120,2562767,4,3,A,CPU,ep,4.08409,0.03907,104.53263,15287.132428,0.924519781806417,MR,17895.2660479864,5322.27719260173,9.72478019968594,1115849.08233577,0.055880700366146,0.187889499891148,61.7184640067311,3.27237883901889,0.069772508767404,7.17471318988345,0.000896178538684
45494935737,48057538548,10825.42,4,4697524502,327537497,14.3419441896755,23,312976558,242545,0,4128209823,9286521732,152143725,8620281,10351,3843189,4,3.02,A,CPU,ep,4.08409,0.03907,104.53263,15064.5482572848,0.946676361536069,MR,11837.8085847456,5277.66272781595,9.68487460100107,187573.175027315,0.084475094595516,0.189477814626064,61.0378228349543,3.34419034855928,0.069725553716761,7.19942762186652,0.005331252722328
45633624931,48254046031,10859.76,4,4699139512,326875037,14.3759509907145,21,312793383,142394,0,4128682581,9298166935,154624752,8652648,1227,3766059,4,2.88,A,CPU,ep,4.08409,0.03907,104.53263,15845.0086565972,0.945695308154749,MR,12117.0764799489,5273.94907674506,9.71105982583988,320474.352367375,0.082528157815524,0.189611235423072,60.1337548790377,3.38839511947164,0.069560615547862,7.16303027634226,0.003120374509264
45708049960,48100467317,10825.84,4,4705290455,328222404,14.335677265346,15,310477837,34489,0,4122468003,9275371132,145904416,8636960,2030,3481544,4,2.79,A,CPU,ep,4.08409,0.03907,104.53263,16382.8136057348,0.950262076639857,MR,13128.6722098012,5292.14561141883,9.71418244997587,1325293.5707037,0.076169165016814,0.188959275391498,63.571558601763,3.19209452443681,0.069756034646325,7.18084460586776,0.000754549800969
45676602393,48740017206,10968.38,4,4699611733,327126459,14.3663455024896,18,313720286,99128,0,4126038378,9290074866,154772465,8624762,617,3175881,4,2.9,A,CPU,ep,4.08409,0.03907,104.53263,15750.5525493103,0.937147851219411,MR,14382.3406459499,5295.98409706842,9.71922894656711,460784.060941409,0.069529711791495,0.188822319265186,60.0240802910259,3.38844084041853,0.069607124499874,7.16179492041493,0.002170213956527
45767833635,47992743945,10812.18,4,4707548843,327926218,14.3555122603829,20,313112167,47707,0,4118551541,9269783072,153922605,8639203,185,3799350,4,2.89,A,CPU,ep,4.08409,0.03907,104.53263,15836.6206349481,0.953640693840099,MR,12046.2272849303,5297.69165454267,9.72222172544329,959352.582115832,0.083013542443366,0.188761457859202,60.2236628726495,3.36311756041455,0.069659652812231,7.16499322679816,0.001042369634107
